"V1","V2"
90.3151614645613,116.453935385559
102.239032050467,91.2140724525746
88.6014373651984,103.082126126788
86.6063304087864,117.827682367923
91.2761046923935,112.62789869254
95.1564615406063,99.1133101722663
96.620339141173,101.71661902228
107.71369984675,94.8023752306938
107.753044066445,89.4747065786161
95.7850305091659,111.460736094554
97.7782758662229,97.2415120904336
92.6763880388963,108.158294928039
105.116820378125,90.3983427930781
99.1037913641953,108.955982291634
93.3109149663026,100.014498182875
93.1788099705989,100.015291484431
114.817762968727,91.3145281727081
110.281832667287,97.3845395027948
89.1715032070559,104.436979133082
96.3626217623494,98.6304186707893
94.6385122642904,96.9748104195087
99.4622300411255,104.686921622314
121.494466107067,80.6748642966408
91.6942883640333,104.265992450448
111.738470555064,86.3003768708126
96.3686416559388,96.8470831890954
99.4205673743655,96.5254999254075
92.9655340968615,108.434476965531
114.100550985971,89.5854339363183
94.8754733045766,106.23522582144
101.842906379096,105.412475831623
104.433999642762,91.837936912612
100.719130455639,96.5540730802432
110.816743825299,80.4017595931533
106.519211926524,97.1063609899432
81.8594979890557,124.594009808218
91.582186977489,111.415249631209
105.904959232279,87.9395156030556
95.6841800536642,103.34908735797
92.4839541746688,100.621319437567
102.615207414669,101.795960240788
90.6430236636136,115.949488983393
94.6002081147965,97.7556997944976
87.5023816877841,112.500097706313
84.520494846214,110.494845749411
94.1227905915511,109.169676842713
104.155865695899,95.5231059203248
105.577301525829,89.5535341498438
86.8601157210798,121.487964518337
95.6924453363775,109.877974911869
111.733755077167,90.7305899810589
91.5834768313703,107.597058405817
95.0111626952557,105.875401364636
98.2503658392037,92.8663286830453
95.8027462613591,113.161969869083
104.137101298279,100.957378688195
107.951938469829,100.922977164323
105.715764817495,88.7170241624433
104.002803942331,91.5226900761284
87.3434856842611,110.682317434254
106.502226654565,93.3560195844546
92.8182845772501,109.595567348541
109.36587223852,90.1014405239816
92.0967742785855,116.034049487609
94.4234911115201,98.0845130885822
98.5583157413986,99.793968642824
106.870768874111,91.9042673330029
109.752023622608,83.0356292718699
104.20835772906,103.321180157561
102.307227110348,96.9787549669176
98.7941132262173,105.202740401799
93.5695433161178,101.524879302353
109.335656070995,93.7785040161226
94.9714367003436,104.165475724797
106.592903044883,86.414947595573
97.4338626426053,108.521347158195
105.498518363878,97.0142595865032
86.1541623790798,111.186038383095
93.4901379944766,105.205360645511
97.2116154831418,100.895102488833
95.7706596932909,100.048950714246
109.790765148544,90.3044221678855
121.74240121773,70.2102761117439
99.0375587212524,98.9283071472627
108.526875504766,84.7208532375142
87.1333863332865,108.79482166873
110.363547125887,90.9974803186434
99.6094582562044,95.7849974193293
94.7055430622852,102.434698364018
113.733231320475,83.2204334975607
101.836049710848,92.5796892716813
106.409303686377,99.2680308639927
99.6828688929763,92.5997948933253
108.041803067244,97.009703415973
110.189404945468,97.7644298357321
95.2442562698142,103.147530235534
104.826822642835,96.7455990137658
112.140451632012,82.8975755066046
115.905470326438,82.1923139674902
111.167091425988,80.1333045229629
79.100188414713,126.327330834691
119.40059847965,85.6694602045565
102.878921320219,99.1994489536781
108.589537052375,87.7668117569254
83.3245832030442,114.128850325949
101.886406548609,98.633959892357
106.350946424628,100.057907297316
107.396564298178,91.498478999468
92.9016978600865,112.216208547815
99.296708330132,103.543856776988
99.5158299065013,99.6735658865491
105.041527607805,94.820222008609
107.430750384643,94.5239150246845
96.7117231175259,109.920692469625
97.4610997465068,98.6702710089154
100.533399492433,92.1086592367803
100.346753343222,105.863237781525
105.112582355157,97.2592712851687
123.412537189201,78.33679870719
84.2634042104181,110.268739814957
78.9559199889233,116.61283180865
71.3443718847944,120.491077044374
91.8736768899639,105.852316070155
82.870068134949,118.439105234242
111.77791515602,94.0038421207213
103.802795457641,98.0225933922504
118.930462917255,86.5033763523126
89.1552261966017,107.82160004514
111.416987172366,83.3808836255604
108.586934160088,96.4462539726776
95.4414801205218,101.156433124604
85.990933073431,119.14898116675
95.7329464144086,108.467217444791
104.684761982304,96.3379429040332
93.9741802490796,104.801416266552
109.7049234543,93.5047153102802
89.6050492317634,104.256079041744
90.8432497505119,113.54391075515
105.222071479116,99.0392573364965
89.6095813805096,113.633527423698
111.70537300929,88.0268641178193
120.258130464391,81.1246833007901
113.364483523867,81.5742851967694
103.714367285358,93.5380879940491
110.558392503433,98.1827125012971
82.4646832061778,109.326814773114
83.7104636592019,113.411865161769
93.4338778857067,99.321113127388
95.0811731062522,109.710786445388
117.634984007836,76.5960742845425
110.544950653239,80.7618704514227
122.193256466493,72.6050512932652
105.772858705369,100.686453563281
112.855173749917,86.2652920530121
106.933354270658,95.4949840995132
97.4810936011651,96.6156885914608
79.5717189035015,111.701012793978
101.470748172115,97.1561488884702
99.2472869310522,103.349502609346
94.3418704847487,111.234221608598
114.187348678801,80.8934000231811
106.501643178629,98.882044596828
98.3603616362901,93.3564460951704
93.2996404770612,113.004112378467
109.887979436034,95.0827221800676
77.3149401139535,123.559890809729
96.4126193232444,111.141549973878
93.2037792713188,115.155659343178
105.830792565929,101.693230574314
95.3153438933293,95.7295107004668
90.4626639114837,113.49246699547
104.626240005845,96.2814546027299
92.5548567545414,106.473987175337
87.6634705810497,108.695846414378
107.022165414063,93.2738239911402
93.0581965070621,101.459530060284
94.1346226259662,104.024176294695
91.7841214202602,100.191975822283
113.285127454591,82.2518408435258
105.190338451337,88.6731265379218
114.164361568696,91.7603069224227
95.785124580141,109.766145820337
114.227026138141,90.107169112297
102.627101730735,105.6150742662
102.598967051732,103.085862664724
98.7321525724929,108.248015275291
85.1722188150007,119.983296086556
98.1609041380084,107.879934437944
105.077051268429,95.1900109707098
110.351497721057,83.2910102759275
106.5621017944,101.882421119026
95.2328218314422,111.946707494676
87.9730964548027,115.702652765939
90.5405730504891,111.184268560151
104.31620772733,91.3536599148799
97.4375830917703,102.976541821562
105.370640370269,96.406997703541
86.497431739107,105.593372452768
101.198076200531,101.252817659498
105.198992234577,87.0656351073689
106.480237382928,97.5092731268078
99.8219390465049,94.0618451774563
81.8979757775202,114.107069425752
78.4692876794363,118.472369562939
99.1488082120143,108.539848124566
106.232155511579,96.218493400518
92.2364600045363,115.651890490524
83.1175075791491,125.408836386332
87.5605160375817,110.60562470301
107.409512334877,90.3261340077663
80.5030098297188,122.509722707768
116.775845833211,80.5630479978563
96.1145945830175,95.2704695275378
90.4436567334687,101.276707851493
86.7863584359205,115.375467667267
85.2281770347229,107.377234911577
96.7408616555595,98.3851040967609
106.620331397637,101.649897127529
121.885111098204,81.2577843646506
127.532345777589,81.3229332809595
87.8848133408205,103.659803181434
78.180875657533,115.825215410309
95.7498726666216,100.892916940866
107.693698127545,99.1398428741217
108.46792877142,90.7090635762707
109.87237903761,91.593966459606
95.4076046896119,109.022650022574
120.312279569149,88.4612013479882
96.0113469830278,107.012715344549
95.4748873721993,102.429325352464
113.945646211102,92.5282579516036
96.3092798223157,109.096795985712
96.9013746121127,105.800638413624
95.5204286127475,106.465456291631
100.36948237314,94.3419742361377
104.574688139703,101.728120775942
106.901949043623,101.850781810496
104.817861290909,99.3546052770707
95.7460079691451,96.1789125167753
108.678474491673,95.3646517710641
95.8231241686562,97.9687169309807
83.726530570994,115.823443803159
101.875245778494,98.229768239726
93.3887191545418,110.849036468222
91.4944597169938,116.837566309887
112.268956367838,95.2650222035668
103.017476816145,92.0100578580548
102.671165786145,97.9363608882269
91.2851566424425,112.064165249346
93.2159565620401,102.707523589804
112.510360105914,82.596588075469
85.9686257157148,113.033413503226
113.434094492742,91.388443568091
100.275451213311,99.7118968383461
116.0682619496,81.0098238995758
104.533828737516,102.488268446109
112.348363039185,86.5175707580929
94.6186757517407,101.101584259047
91.0233043461367,106.527917809063
101.119263700298,96.672632364066
97.8128175678654,103.031076997975
106.481864339458,90.2159825588212
105.788340066946,93.4913698446347
91.6242911580222,108.84582292766
99.0400145064327,94.5319240282765
116.194953827156,78.0315732049591
111.529064602928,97.2821757412412
102.927724128173,94.6521286516546
93.6545506017698,108.327364279386
93.6323489236675,105.148729317967
106.914718829667,96.9423901271394
112.449533813321,95.7013766975323
79.2477413515717,114.974740475135
87.8090260510658,103.841333375846
93.9901324028967,104.549329320869
87.2868992516885,109.411938072216
88.1001510486445,107.013624171432
102.817778628669,103.576163022231
107.973410789078,97.5635212680699
107.242744329677,99.9763900740678
84.9549543486119,111.896118203084
79.0801065002433,120.245202087876
99.9106013870049,96.9120050391333
98.9038382487616,94.7665475282925
110.108431153117,92.2248306567352
83.1134423244055,125.274249940844
117.600164632182,91.0519469613468
90.693722092948,102.304217442196
106.784644855299,101.410020700411
92.8762806962762,98.6229331625849
84.120039696851,112.186019311469
104.505328544108,104.029438824307
108.561224547569,82.7386874182853
109.491122712929,91.8583599814855
122.40754682407,81.9237382613305
99.0594561127441,103.400582289882
106.929667405846,92.4046789374598
95.2899047916623,102.33706051984
114.031401725448,91.6804760048186
109.150478184517,87.037652491715
97.1912765247291,96.8447148512573
99.8610385707409,108.059111786412
95.3442984450626,101.009620165709
117.454466393453,79.735310848938
99.8306750692199,102.400043172021
106.352788731163,100.790184697116
106.502187839389,101.919721232436
93.2734452851416,108.894434986654
103.425160486222,96.9074597225441
112.723211633623,82.2594579994473
108.108453747965,97.3542248907086
99.7709790149563,95.0804125934897
104.752341071352,90.6237050408066
104.382086717109,93.5194661408381
100.636073554426,104.05398302212
86.9569426310279,119.554800254012
105.530638837466,97.7016584364364
116.113182973301,80.2126378373361
115.429977157197,86.5567988144017
96.8376800934345,107.236904035945
89.6999421884319,106.61622269782
81.7285640017778,110.007056035951
87.5941682391796,117.519465238283
99.3282644715545,98.6743694328341
97.3796347144552,107.012371470026
114.547737993559,85.3870009101309
103.017118617967,100.088965079987
106.502700364139,95.9239433181024
113.386720274809,85.0538590523645
102.338794618746,91.6807085255083
89.7449973341217,111.593534260479
107.64465165632,100.025517436795
87.8759884693656,114.15486660303
115.167145353996,78.5061068334345
109.606410813353,93.633595470167
92.8273773899978,108.931595990693
103.385803046471,105.120576030106
102.024003681601,89.4335538046977
114.453237818538,89.8139856496068
101.840576894178,96.7361730154189
91.752708566622,113.197429736163
110.232508525468,96.9922872132069
133.087762758169,72.0917605644297
106.538424855699,99.8454088908685
106.407161927918,85.4757686061642
82.3346200697963,110.754294361132
88.7402550891941,108.61482681413
113.727054091401,86.0775545422692
89.7540300221522,105.520510732731
107.656547041106,93.3937230745549
90.3799627837974,106.217774609396
111.664080868436,85.1644941705387
90.6024819376236,112.67652976119
117.567601289523,83.1508264924975
96.3796612115536,110.102322529217
99.6389441928243,99.4450643115337
90.5039301462002,106.332641395301
116.425137912104,91.4635580774265
104.545437385636,89.6227782759917
96.3521663690051,100.076956729394
108.721153107228,97.6401050981727
101.137890074984,104.996173658782
85.3618118875429,117.404939599547
83.0366094941905,111.507735549809
107.839996337645,98.2740925883375
120.884579741367,86.6123601435924
109.21136354564,97.3075276201521
111.548568631887,92.5193160514719
95.5433107018057,101.055758095386
92.0971946338371,105.535363148794
95.8921879170037,99.3054992042836
94.4072422930749,98.0336830404115
81.5084426942191,124.547022422968
105.74701511414,99.9745663953361
111.373403699617,86.1300381394163
104.248788726149,92.0591119523255
95.9898082061254,95.2806271446835
101.282771408449,99.7228545897072
100.01603690789,102.814789720769
98.0389829773234,95.8345843619138
108.936615605325,95.2350997283529
85.8853944378497,122.502711770958
114.173070485579,92.0908790347641
92.6907013563812,107.321758081154
113.674301357583,91.5109503091508
105.104020943556,102.779134942553
79.7722703636942,118.451122924645
81.5337774991305,113.875702086288
103.661561639918,102.541441313223
122.449711504184,83.4808907858919
99.06907387177,92.9869417933762
106.488473047096,101.482467965758
90.0633654975517,110.833049442899
100.426855450888,99.0056660570361
84.9443438670362,108.662230094294
111.178009654196,96.0389857071449
116.424794760419,80.3872906025429
89.9579228817784,107.173182806069
103.436990889677,104.925095315445
103.228979185348,91.8923732877884
94.4897318738122,103.587444860822
103.787366115804,92.7510713966478
90.3509630287808,109.878358581072
93.1911769375359,108.39823920064
97.142608571563,108.802608450618
109.593312767812,87.5158141726398
114.014288039459,88.1911610957433
103.860372731638,90.8476342368929
115.696063877425,84.1123892688663
102.755904941776,97.410620850872
99.7433712012112,92.7897185478478
110.3556183444,81.1662458128952
88.6249411069642,103.296919379544
95.136389000713,98.3884197165276
93.051146377042,107.228986327924
109.273130239682,89.0742927398682
109.427492996056,97.4202060457455
103.949718164396,88.0699254972633
89.0477056951653,119.576659797531
101.969041080757,96.7518903588796
131.193049325228,68.9578417907163
116.755143422705,87.3223054399093
116.11529771138,87.2213754738646
98.7824393359237,96.9668001657329
116.55733121051,87.4808429909153
105.998782274788,92.7143996665923
100.180614531906,95.0170297863467
98.8317807509687,107.510483222372
100.680208160463,105.007446511229
100.795670127833,103.895079765082
92.4432164265105,104.801346387659
97.3178731502423,104.241048553188
96.7742580408702,105.568686768598
112.947197515533,84.4959247488494
98.4288467837628,104.893296446537
87.1325046011499,116.258777762009
85.0622715297541,117.080353007752
104.983430253692,99.9753223667345
103.095688963185,95.6383899173024
105.159891735907,90.8278186216858
92.9364531454871,99.5847945498835
104.82783289971,101.634807233281
103.177444773254,103.825944435124
69.8137449018294,126.140385827345
96.7356515079574,96.4171661320669
85.3337132726156,111.479187461681
87.2042705303845,105.213232149808
111.206755367732,80.7682982295546
98.2939361199401,103.078831426705
91.337445421277,103.466432117301
93.465689058503,105.573629410282
94.324626076045,100.749517666156
89.2166962127953,110.613165768235
109.175112002267,93.8793443021854
98.6700770519296,109.600907519225
94.7538477307571,99.3690767784991
87.3087200658094,106.410413564236
94.2305617881583,97.810204062829
101.189057341999,103.463861934636
96.6946232204993,108.783307517807
96.1827823155284,111.495360439743
94.1429375183174,109.008167727102
102.183414015524,93.7167635868494
88.9244292366553,119.069627915297
95.6262234106795,101.914231308765
125.710166569364,81.7340380511542
79.6179609339111,120.912084879357
134.194945587346,68.0199703355064
102.695082976706,89.697273731381
91.6183248707712,109.837827565826
117.470824847512,85.5873502760222
117.224931851762,82.2755204957344
112.217164929758,90.1814348493728
101.441153105914,97.9441369518218
98.0922875663975,107.128626473634
104.06147804391,88.7675910664155
104.885108935655,98.0852219470134
110.155789694038,86.4487206036025
97.1619557175889,103.668568001566
116.837922167796,76.5441691979989
103.727653463393,104.458997675267
100.216229132371,98.6587276284091
73.6418413196569,127.959584963836
91.2835837732355,103.631269820092
93.960310784424,100.156733398853
107.746970810908,84.5984605522284
98.1869155542939,109.854902871628
106.771529722734,84.8463191240962
86.2943048691992,112.67737446878
84.8163386613083,108.676498628742
109.068608119638,85.1544225825415
100.413507157386,107.671154259381
98.8951504929409,101.019816175109
106.16077295466,96.998238468935
113.837433725104,89.6151990426597
87.9393994434525,106.21977225467
104.505293248255,94.0196525964557
114.347726777696,92.0370218782755
98.346436192561,94.5693680087092
93.3874586033517,110.328217874708
109.729364041282,86.8539451587341
95.4972308753244,113.126545838607
85.6900306214007,113.281125540395
90.3856538238149,108.194184568237
100.75589338026,91.3373554395819
98.8631012621845,95.2734342742018
101.458289524907,96.5252567540808
112.571630423981,88.1382007143341
109.127304052049,87.4157039406132
99.7438135934528,94.4261506184275
93.6053837842538,103.023035080091
98.7103497354766,98.7481788879063
104.991838829368,97.2407414056269
91.0723926014383,102.439630830254
92.6527582838606,113.352983089711
78.469863620186,121.815856764766
113.321261021421,94.4585935114414
95.6265393114366,102.46186503328
102.758726752045,93.7593020718908
121.476653562751,82.4828855667386
103.908301874229,91.1692890503093
108.006928390123,95.7990330274003
92.6346275710705,101.49048102663
96.7217931713087,110.383530214197
99.7529582486437,105.044559227685
91.9622167225786,105.895879983495
99.3366644612862,92.2501698723574
90.0758103067016,104.916699682758
99.6345350927909,108.53674543255
106.118282114918,97.101489286546
94.5172737448539,105.822864414918
94.2148471734038,98.5209999397523
97.72448851629,97.0153371067213
100.146361341986,99.2828126617896
94.4157141809831,113.256529814336
121.011701742001,75.3234226936337
87.4129112483613,108.223483414198
88.8585711173256,102.897365804592
91.0623818040894,107.704838961089
101.451625020595,101.174234415535
114.459022764153,84.5517668509958
111.094642992295,93.1624021161404
106.414493136424,96.1463677850849
104.353500677616,96.9495875147258
89.4915333500961,104.228935427555
100.834733728752,105.208904313548
90.0122276393458,101.66356255955
90.4450859709966,101.704537466976
109.339063090035,89.9260881166754
92.3911819213115,106.011029002131
106.370377584747,97.0155198549013
97.8049879015401,94.4979369116195
108.155015016384,99.9344871660273
98.1135068964618,98.0917420083644
92.8374162374731,113.111697014451
92.9881493074703,105.38733017631
121.189281100023,81.7628715894308
111.596000847545,95.710700789997
97.8448311399842,94.8511928060559
95.5231437916775,109.589745905036
91.310709276894,101.504935743518
86.5351123307948,119.508400707184
105.437598712058,87.8783923379905
101.736329327994,97.9188864161167
115.333179921579,90.1525687203328
103.574890135594,87.904068176911
113.711043404591,83.2699763150664
109.493612168575,95.2448619004902
86.6307795051514,106.471647806269
87.2631622156518,106.628692887503
118.559653403446,89.2759790619016
100.936616206077,106.975911318348
94.2818747907975,111.093602752385
96.1217657878461,107.306247982696
