"V1","V2"
126.424666337775,88.3906013116084
115.509172987536,124.09281896514
114.513058412924,113.395593765884
92.096703687328,118.145200568678
111.979502515265,110.998772800223
101.916301228351,110.20051587603
93.3863476292355,132.053006195096
114.741301857704,108.832128508983
94.7936739138758,117.129422254283
106.490975107206,110.94700567065
117.966683201708,103.332500799205
111.248070838359,123.187691198843
105.423913428808,108.8245084584
93.8878381782643,120.585609521451
98.1122938943433,120.324269536027
132.204300325334,108.449484585577
110.506742476691,103.51697913587
99.370923513241,120.790087368573
131.036351947729,85.3290301221256
116.154091375512,107.170611863463
118.275675904661,101.57795088273
127.482949846132,108.307498405427
113.795075210179,113.670587334328
105.30577610035,108.644507540747
107.46058265362,122.492621056145
105.795062675658,106.020125186515
102.780899180856,116.643869095084
125.955325108922,109.443897556985
123.475381877207,105.712231442097
85.3082317974544,124.864837617831
103.184236619746,121.997466473585
126.525585802038,106.142877448537
122.654133687051,122.812753663899
119.164621755905,103.52694385789
113.188810870812,97.4311433978828
112.089226444488,108.613863713948
93.5548293815234,120.563204735882
107.643976497055,101.548665473786
122.852533094681,91.1971583221174
104.54249621238,106.704519926419
108.40114117175,101.760586045965
122.138670825318,123.948645639151
103.214016354691,113.644164523212
99.7382031806619,131.519984685807
92.3907816168758,119.102574566089
123.625584261027,105.688640035928
106.806544761136,111.762549683762
115.673311696331,106.799045067239
101.800470119225,120.79107303872
108.433371819857,100.698238493173
97.7816008986974,113.636858550967
106.676144874898,127.271338513041
96.827740320965,115.352599565028
109.499868256905,122.660062222999
87.8038405652738,143.700946135661
115.173266585528,126.06993424117
122.03500704145,103.590859610162
103.577814516923,110.353056703439
106.072885972638,105.34005150456
125.053190493273,90.3456678592915
115.980541031986,129.166421424668
114.072607623889,102.334046981307
115.316158733958,96.5150811397147
118.325514959916,111.302986628099
124.355238428558,102.918160607783
111.088937833954,105.453825270717
104.629533882635,119.192715677602
118.075418965703,109.274264912216
122.71934826206,113.600483609486
94.6808618360256,127.774037363342
122.022204213125,110.442477741507
104.946420447165,107.417365101057
96.8704152081233,117.398937346494
119.5475345819,107.390774559208
129.578805813971,117.651282228795
125.733010713681,99.094499688959
117.553619146552,96.0254158058594
121.378435134124,97.3855972930391
111.494549635379,107.760911905132
104.680486089429,115.981794250892
103.660888153437,115.295102910776
121.377373563075,100.386930684727
116.818117593371,108.287241333934
101.147790127923,107.923397815356
116.089951162281,115.471918008029
119.765443179075,106.99896534254
110.770557650805,102.689189445848
123.450042377249,101.46698934473
103.627831795822,125.873243712475
104.562987621367,110.532621133522
108.181136066362,113.031864160099
115.775882624772,115.089423783653
125.559357871042,91.3338698862121
89.9475504634043,133.880601364029
128.671708864656,122.305641709969
85.056746375273,124.875636150201
112.645262967882,102.365929600492
98.823211989867,110.512445806774
98.6488332741215,117.868354500095
106.651147987776,110.412017883125
109.955566344516,107.949946086104
110.717197087536,122.681736161515
101.424317340552,120.380439483042
114.843345298403,113.500053632858
121.837050580983,111.543448852149
124.09354410697,91.680284614124
106.841366133971,104.479816123618
102.167322918009,111.191213797196
120.849531840282,114.888036886484
112.50256895322,122.29425438253
104.055843480294,111.81855278819
104.343945405593,125.614134029621
118.668706873931,122.928706963082
123.059787242406,86.1858571727275
121.830855634496,109.585743991583
106.67192129363,119.068186061913
99.69380331926,129.466478875288
104.90756925679,106.902482363275
108.211249243588,109.827262536526
96.7167149576964,115.984189258599
102.749839485876,109.749320906336
121.259437334259,107.364379582077
113.563529197916,96.7119086021001
123.297766106306,118.941806596298
109.847206007933,101.790343699525
101.746129578973,131.504467355349
116.608520338804,92.4982413415291
102.215264686717,106.921677184293
118.587938701288,101.219587850715
104.836869207434,111.268253379252
113.314624287562,103.523178088197
124.196821523895,120.866823667144
116.827014750087,107.491858922831
96.6697487591883,113.553176431575
132.401768735676,88.8715253327295
116.806476784867,145.558283201319
99.8361503396158,113.095241751086
113.105202747605,115.23198954436
114.68570422804,111.626626680668
120.432360622754,116.700648288314
118.453422543705,95.0449205476986
138.826207591744,96.2814767906767
103.479412713693,116.632334584543
99.9678304610136,113.928586497416
108.804974846774,113.659814292394
104.005714370894,105.101129191448
115.803092086672,116.19590786465
120.230623778909,109.567701532131
99.2310179178516,111.292808064417
114.841124610742,112.47158280664
136.509780950599,119.568217176062
117.476503339955,100.997630126881
109.42541648302,103.216301636823
118.988651532753,90.7439420694955
90.4530016457483,120.852925615449
124.480128037415,98.3952043849749
113.362277567133,120.198803314673
118.313163182905,96.4764931623711
114.096935316829,109.434639021085
116.971230244716,101.736472957159
98.3953379895709,112.797101790084
104.075853252571,106.351579273353
123.460365539905,102.822635854706
115.452156965566,103.061897717193
104.047567427318,109.313552830345
103.896578169473,109.25953855806
120.194009294941,100.950606340364
126.206281998334,129.413585040457
106.711575916879,116.281479973761
98.4435519191308,112.474701137391
136.149299704275,98.4709374228486
88.8599118673563,123.053128074104
119.731267406716,97.1227532103244
117.946160254948,101.401445552742
97.3431189517169,124.575744763705
112.49974940692,107.104738747062
116.168665629046,121.237837765411
101.426810623928,134.778618325909
124.593929058582,107.359285761664
112.90662534504,96.9287208915225
111.347863354758,107.113611422315
85.6597785835765,126.042046860727
120.333855480314,107.380774226801
128.830415385437,110.817473978824
103.940869031615,119.321125185716
127.057835201988,91.6532383150515
111.421176660151,101.525923018835
96.3473345940638,139.633605898427
103.489528208764,117.71459972044
145.460393668446,104.316695716795
110.908871482602,111.567515308743
113.21913645353,108.614508797664
101.28545092811,111.642465219026
108.013096435726,115.422435544905
128.290042615882,81.7854668444772
134.737365093877,109.15110389851
123.532675736723,93.3079930058907
102.814848906754,109.197915767076
99.1846036669194,111.62191110175
110.948544768882,111.406277976217
126.112345719766,115.527611459902
116.956710564085,108.015069665435
119.65998382731,109.783369964846
113.459437291307,108.636567986533
100.93189540606,125.975513133183
132.971937149627,124.638661294268
117.814094475708,106.021647784329
148.445268902553,96.8614564527776
122.441492016242,109.894534617705
126.283717860573,106.626451735971
115.642364329221,120.337532413664
118.656140110061,98.8059227867871
95.0282517673616,114.060685753926
119.834445787445,122.758321726909
115.068734771564,100.714754826265
110.63731147537,98.6210260638448
106.541777312665,116.238305269053
102.947898011844,118.078065862572
112.525898217837,107.169801854557
113.740779448968,98.4504522681814
109.456062788929,112.877831052211
110.325241431407,107.985410540758
98.4309123769721,111.977587669862
146.078103649817,107.108979097701
118.003191834846,95.9638371679815
108.001578724961,108.329103775109
119.156008155727,113.546966542419
96.7794933904104,122.264837837492
99.9549458282616,109.712125755251
118.067025978106,103.209894806882
112.831022918735,97.190767294949
103.825363534999,110.408117356789
97.2001413628015,114.955546856821
108.674329478111,105.266025798956
125.36437957587,93.3854059899993
96.9464575016136,119.334599066816
107.409900826028,117.333677625666
107.969831479132,104.06131205066
100.990381469506,108.987006779722
111.113323708462,114.452996556085
108.211060668709,113.972536757106
118.967702880929,106.248451155963
113.763066617051,100.266135578227
99.2515428967733,112.936139529868
119.381829422953,95.2497400946581
104.866589077661,111.595258470317
103.635383029745,110.414835813888
108.35638753482,117.223445602471
91.1908119220543,123.428974806319
97.749160356944,119.860754469508
124.477408543634,104.882881096055
105.494891616687,111.491916351336
130.843938661164,103.397869671243
133.353311393244,80.8807865945284
110.609900491574,105.235925671321
77.2759250277593,132.648194075702
140.491563884609,98.8165307851505
118.253795221398,97.2200196640854
125.60405999658,120.249747843019
103.868415273891,113.382982955202
102.666509262805,109.118909699052
103.22701025632,116.394025942818
95.4736078982503,137.561173484323
100.169426273907,122.169070514854
116.627698004506,104.586905595421
111.835593405804,106.35951002276
107.768941144434,103.304425543359
106.106184046418,104.959011147101
96.8516523269261,122.6027076364
110.558486747774,98.4504098907155
117.818074435008,100.972510508797
140.213938386,113.33349776895
90.1073378040284,122.67716126035
126.746760044778,111.338542191556
110.533564512173,105.377561873627
119.315892766834,100.979691202483
106.247480983453,104.890414510565
101.173907207379,108.284153071314
104.779540366662,110.919764146736
122.456121687795,93.5581051062092
125.682313283747,109.783855302932
120.049444665417,98.3649957148665
104.101014079225,134.078462033279
99.1367582182935,123.4914636605
105.179954711581,117.077516326061
91.7414581091623,120.179400562067
131.446310835053,111.332350182316
124.219947961191,102.61325843498
117.876796000486,115.079549395266
115.656880950851,107.457721732497
105.254501987942,104.661823459887
124.163657292588,119.649409703414
101.881237007912,109.539014836787
87.111361803903,128.386096903052
143.109490788214,84.078862502793
107.206605784956,102.322319193281
86.7578777055658,128.25196257225
104.299547468914,104.749860972203
111.270519198763,120.127180036213
111.13907136473,102.13789524926
123.203745601635,101.306517429644
116.589900987742,106.976279853811
119.474555249511,102.184273865526
112.810004785998,101.405917061786
101.911540230266,122.477684638378
103.561784410838,117.729114102723
98.3808878144784,114.382448181627
111.483416049513,98.0008697457165
120.880357817709,90.5234219807935
128.706200974023,115.91107900272
94.2017069058575,123.843944859347
132.208457280791,88.1549413442075
112.419645075119,109.98145943055
117.003929558457,107.380897063222
124.059593453048,85.1400672004689
126.528579459888,92.2250370364792
138.07781945599,86.1014371602419
92.3060935141089,132.435938885988
103.521672915022,109.661536885844
90.6138271705107,126.907379927624
103.067257312653,109.366553769866
125.031618695748,96.8607417463658
100.078090882694,118.168421554115
126.13747744006,120.807100300635
110.603650109903,115.871351601067
100.000202333675,110.365900878828
88.9570855041781,122.726635250205
124.485645973749,117.776256840209
114.68288619172,105.639330716661
109.618505614214,102.554040345434
